Matric Number,Full Name,gender,date of birth,Faculty,department,programme,mode of entry,utme number,remark,dept_id,prog_id
221473,Anjolaoluwa Bada Niniola,FEMALE,2010-05-04,Education,Educational Management,B.ED. (EDUCATIONAL MANAGEMENT),DE,jYYS1aWhfXqg,terminated,32,54
229003,Praise Awosemo Tominiyi,MALE,2010-05-05,Arts,Religious Studies,B.A. (RELIGIOUS STUDIES),UTME,qNUOoWCgTz8G,graduated,19,27
221195,Joshua Akinpelu Adedeji,MALE,2010-05-06,Education,Science and Technology Education,Science and Technology Education,DE,U8ucs9G44IbU,terminated,72,126
214678,Khadijat Sikirulahi Adeola,FEMALE,2010-05-07,Renewable Natural Resources,Social and Environmental Forestry,B.Sc. (Social & Environmental Forestry),UTME,iJuIe93y2e2l,graduated,44,77
222062,Inioluwa Adesina Hephzibah,FEMALE,2010-05-08,Education,Counselling and Human Development Studies,B.ED. (Counselling and Human Development Studies),DE,1rXb9B5HubtE,terminated,33,55
220479,Oluwafikayomi Ibitoye Peace,FEMALE,2010-05-09,Arts,Religious Studies,B.A. (RELIGIOUS STUDIES),UTME,H6Id9i2SLb2r,graduated,19,27
207574,Goodness Adeyemi Olaoluwa,MALE,2010-05-10,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,lKkB66OTlaFm,terminated,68,104
234960,Joshua Eboigbodin Nosakhare,MALE,2010-05-11,Arts,Religious Studies,B.A. (RELIGIOUS STUDIES),UTME,MYG79jOTu1AQ,graduated,19,27
221212,Fadheelat Salimon Oluwapelumi,FEMALE,2010-05-12,Education,Science and Technology Education,Science and Technology Education,DE,3GWK4yIPJtAw,terminated,72,126
215016,Thelma George Oghenejite,FEMALE,2010-05-13,Science,Chemistry,B.SC. (CHEMISTRY),UTME,9cyqVFXwbdO84,graduated,48,82
238141,Oluwaseun Bashir Abigail,FEMALE,2010-05-14,Clinical Sciences,Nursing,B.N.Sc. (Nursing),DE,0xX0kaIHn6xt,terminated,25,34
220476,Praise Bamiduro Oreoluwa,FEMALE,2010-05-15,Arts,Religious Studies,B.A. (RELIGIOUS STUDIES),UTME,K5T2eg9FnU7i,graduated,19,27
243814,Abdulhamid Babalola Babatunde,MALE,2010-05-16,Technology,Agricultural and Environmental Engineering,B.SC. (AGRIC. ENGINEERING),DE,hi0ZcNbIHLuw,terminated,57,92
229582,Abdulazeez Jimoh Oyindamola,MALE,2010-05-17,Economics and Management Sciences,Economics,B.SC. (ECONOMICS),UTME,URTV3Vb2AiH87,graduated,29,40
236778,Abayomi Akinsola Festus,MALE,2010-05-18,Technology,Electrical and Electronics Engineering,B.SC. (ELECT/ELECT ENGINEERING),DE,p02k9lM76YY92,terminated,59,94
231168,Toheeb Mukaila Olaitan,MALE,2010-05-19,Science,Physics,B.SC. (PHYSICS),UTME,VJjHYzJt1tvv,graduated,54,89
215636,Ayodeji Komolafe David,MALE,2010-05-20,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),DE,oz0oQif8Cidr,terminated,63,98
229171,Daniel Akinade Ifeoluwa,MALE,2010-05-21,Basic Medical Sciences,BioMedical Laboratory Science,B. (MLS),UTME,LrkmjexJA38S,graduated,22,30
230201,Benjamin Ebeye Chukwudumebi,MALE,2010-05-22,Environmental Design and Management,Architecture,B.Sc. (Architecture ),DE,7GslvP49GecU,terminated,76,68
221624,Obayomi Fatoki Oluwaseun,MALE,2010-05-23,Education,Human Kinetics,Human Kinetics,UTME,XCaE6POKcPkC,graduated,87,127
231704,Daniel Sotomi Oluwapelumi,MALE,2010-05-24,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),DE,vdiWGtL3sM5P,terminated,63,98
230310,Segun Ifeyale Oluwaremilekun,MALE,2010-05-25,Law,Law,L.L.B. LAW,UTME,ko0zc8mu6lLf,graduated,37,71
242776,MUSTAPHA SALIU OLAKUNLE,MALE,2010-05-26,Environmental Design and Management,Architecture,B.Sc. (Architecture ),DE,hS5gmtQeQ1oT,terminated,76,68
230417,Blessing Eneche Ojoma,FEMALE,2010-05-27,Pharmacy,Pharmacy,B.PHARM (PHARMACY),UTME,EEAT8I5anRt91,graduated,38,72
222049,Faith Olu-Benson Oluwadamilola,FEMALE,2010-05-28,Public Health,Environmental Health Science,B.EHS,DE,KJvziSbE008P,terminated,39,73
214336,Rosheedah Adeleke Adedoyin,FEMALE,2010-05-29,Law,Law,L.L.B. LAW,UTME,9FBOQRxBDymC,graduated,37,71
215004,Elisha Adeku Omeiza,MALE,2010-05-30,Science,Chemistry,B.SC. (CHEMISTRY),DE,GCtPyLIAdlZl,terminated,48,82
243687,Adegoke Ojekunle Tunmise,MALE,2010-05-31,Science,Physics,B.SC. (PHYSICS),UTME,b3ILXIlrocEb,graduated,54,89
215263,Pejuola Ransome Durodola,FEMALE,2010-06-01,Science,Statistics,B.SC. (STATISTICS),DE,PSj0zbxooihY,terminated,55,90
229851,Blessing Babalola Adeola,FEMALE,2010-06-02,Education,Early Childhood and Educational Foundations,B.ED(Early Childhood Education),UTME,3IdqwRpezLHj,graduated,73,53
229363,Samuel Nweke Ifeanyi,MALE,2010-06-03,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,e3MDlJiYMu5e,terminated,27,32
237009,Olakunle Ayansina Benedict,MALE,2010-06-04,Technology,Wood Products Engineering,B.SC. (WOOD PRODUCTS ENGINEERING),UTME,S1BsEsgm62FU,graduated,70,99
240959,Dennis Okunola Olawole,MALE,2010-06-05,Agriculture,Animal Science,B.Agric (Animal Science),DE,V1g9BJcHi3ll,terminated,5,5
236407,Asmau Abduljelil Omobolaji,FEMALE,2010-06-06,Science,Chemistry,B.SC. (CHEMISTRY),UTME,pKyORMJ12wz84,graduated,48,82
223693,Kaosarat Abdulmonjeed Olansile,FEMALE,2010-06-07,The Social Sciences,Geography (Social Sciences),B.SC. (GEOGRAPHY) (Social Science),DE,heiGNtaD4HZR,terminated,64,100
236235,Sherifat Barberr Omobolanle,FEMALE,2010-06-08,Science,Botany,B.SC. (BOTANY),UTME,shGZKCghAWIi,graduated,47,81
213366,Olasunkanmi Ogunbiyi Olamide,MALE,2010-06-09,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,2u9vWlN0ABQI,terminated,27,32
222939,Abiodun Amusan Stephen,MALE,2010-06-10,Technology,Agricultural and Environmental Engineering,B.SC. (AGRIC. ENGINEERING),UTME,AfcA2cbV2h1R,graduated,57,92
236569,Emmanuel Napoleon Victor,MALE,2010-06-11,Science,Physics,B.SC. (PHYSICS),DE,BgPUYGUmqJLx,terminated,54,89
222109,Temiloluwa Oyebanji Rhoda,FEMALE,2010-06-12,Public Health,Human Nutrition and Dietetics,B.SC. (HUMAN NUTRITION),UTME,FcU3zZN5OI7B,graduated,40,74
229784,Daniel Ajibade Ayomide,MALE,2010-06-13,Education,Arts and Social Sciences Education,B.ED (Geography),DE,yTWb8OpBZGpA,terminated,71,48
222997,Toyibat Bakare Omoyeni,FEMALE,2010-06-14,Technology,Civil Engineering,B.SC. (CIVIL ENGINEERING),UTME,rp0N2pYG41rH,graduated,58,93
229487,Olamide Adeyeye Inioluwa,FEMALE,2010-06-15,Clinical Sciences,Physiotherapy,B.Physiotherapy Clinicals,DE,Za334f1qc1FD,terminated,26,36
223773,Oladimeji Olalekan Segun,MALE,2010-06-16,Technology,Agricultural and Environmental Engineering,B.SC. (AGRIC. ENGINEERING),UTME,qmfOWj2TMcXI,graduated,57,92
234611,Sheriffdeen Adekunbi Ademola,MALE,2010-06-17,Agriculture,Animal Science,B.Agric (Animal Science),DE,t9AuP3VZEhxM,terminated,5,5
237041,Israel Akinade Okikiola,MALE,2010-06-18,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),UTME,m0FzjnY51fSq,graduated,65,101
221305,Olajumoke Ogunfolaju Tomiwa,FEMALE,2010-06-19,Education,Arts and Social Sciences Education,B.ED (Geography),DE,Z14v3uJJevJY,terminated,71,48
222648,Temitayo Akintunde Emmanuel,MALE,2010-06-20,Technology,Mechanical Engineering,B.SC. (MECHANICAL ENGINEERING),UTME,OL1oWw6aiSKh,graduated,62,97
221015,Wisdom Salami Oluwaferanmi,MALE,2010-06-21,Dentistry,Dental Surgery,B.D.S. (Clinicals),DE,RfAhqiwYN1LU,terminated,28,38
222467,Jesutobi Bada Dorcas,FEMALE,2010-06-22,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,KK39hcTOkfG92,graduated,49,84
223945,Ridwanullah Osho Ayomide,MALE,2010-06-23,Science,Mathematics,B.SC. (MATHEMATICS),DE,MDszpkKqnkPL,terminated,52,87
222996,Ayokunle Ayodele Peter,MALE,2010-06-24,Technology,Civil Engineering,B.SC. (CIVIL ENGINEERING),UTME,1wovGMYvHCmQ,graduated,58,93
228376,Praise Ojeh Chinasa,FEMALE,2010-06-25,Agriculture,Agronomy,B.Sc. (Agronomy),DE,JGwMl7s2vuqZ,terminated,4,4
237858,Ezekiel Matthew Kunle,MALE,2010-06-26,Science,Botany,B.SC. (BOTANY),UTME,l4O0dLinc1Op,graduated,47,81
235580,Jumoke Ganiyu Barakat,FEMALE,2010-06-27,Education,Science and Technology Education,Science and Technology Education,DE,JAbQPsx26i9g,terminated,72,126
243209,Emmanuella Esianaka Chineacherem,FEMALE,2010-06-28,Renewable Natural Resources,Forest Production and Products,B.Sc. (Forest Production and Products),UTME,Bvbal71CBOAC,graduated,42,76
235335,Olajumoke Shokunbi Enitan,FEMALE,2010-06-29,Clinical Sciences,Nursing,B.N.Sc. (Nursing),DE,sRpY3Z4mn7NO,terminated,25,34
229162,Abdullahi Sulaimon Akinkunmi,MALE,2010-06-30,Basic Medical Sciences,Biochemistry,B.SC. (BIOCHEMISTRY),UTME,3pkU8DM9GEph,graduated,23,29
215626,Chibueze Daniel Emmanuel,MALE,2010-07-01,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),DE,ie9wVH6GKnWW,terminated,63,98
221211,Oluwaseyi Rufus Oluwasegun,MALE,2010-07-02,Education,Science and Technology Education,Science and Technology Education,UTME,66v8zcCeDVXh,graduated,72,126
230811,Feranmi Iyanda Jeremiah,MALE,2010-07-03,Science,Chemistry,B.SC. (CHEMISTRY),DE,CdzAmStwWoS86,terminated,48,82
223147,Abdulsalam Akintola Oluwaseyi,MALE,2010-07-04,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),UTME,BVI9QuHvBV2V,graduated,61,96
215550,Emmanuel Olanrewaju Bola,MALE,2010-07-05,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),DE,hsYDmqNK6sPu,terminated,61,96
237988,COVENANT OLADUJI OLUWASOOREFUNMI,FEMALE,2010-07-06,Clinical Sciences,Nursing,B.N.Sc. (Nursing),UTME,Ns74xcIf6nmq,graduated,25,34
222630,Emmanuel Oyedepo Opeoluwa,MALE,2010-07-07,Science,Chemistry,B.SC. (CHEMISTRY),DE,SnMzv8PZyBKe,terminated,48,82
223489,David Adesina Ayomikun,MALE,2010-07-08,The Social Sciences,Sociology,B.SC. (SOCIOLOGY),UTME,9nWs3AAR236W,graduated,67,103
230206,AKACHUKWU NNEBUO HANDEL,MALE,2010-07-09,Environmental Design and Management,Architecture,B.Sc. (Architecture ),DE,gSVpKebX9Abi,terminated,76,68
231500,Toyin Olaoye Opeyemi,FEMALE,2010-07-10,Technology,Food Technology,B.SC. (FOOD TECHNOLOGY),UTME,n78UYoKKd06W,graduated,60,95
214895,Daniel Oghie Osokhai,MALE,2010-07-11,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,HIV0rJSJ9YTb,suspended,49,84
231650,Taiwo Adebayo Sherif,MALE,2010-07-12,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),UTME,aUX2BabKvPD90,graduated,63,98
220097,Abigael Oluwasina Simileoluwa,FEMALE,2010-07-13,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),DE,Es7dvvIvM25a,terminated,79,
221937,Israel Adejumo Oluwagbemiga,MALE,2010-07-14,Pharmacy,Pharmacy,B.PHARM (PHARMACY),UTME,ijfudcNGCMKI,graduated,38,72
237218,Julius Ajayi Temitope,MALE,2010-07-15,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,hbG5Us4Z7Ys93,terminated,68,104
214357,Oluwafolakemi Akinlade Oluwaferanmi,FEMALE,2010-07-16,Law,Law,L.L.B. LAW,UTME,v0Cy2e3WrSyy,graduated,37,71
220530,Anuoluwapo Fajemisin Ayomide,FEMALE,2010-07-17,Arts,Theatre Arts,B.A. (THEATRE ARTS),DE,bPhQs8q9tWeL,terminated,20,28
207597,Precious Ojogbede Timileyin,MALE,2010-07-18,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),UTME,2YEMfBJZcZAA,graduated,68,104
221517,Timilehin Adeniji Daniel,MALE,2010-07-19,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),DE,UGReFfhcoaD92,terminated,65,101
228851,Michael Falade Ayomide,MALE,2010-07-20,Arts,History,B.A. (HISTORY),UTME,1jL0AXYSxN3n,graduated,15,22
235765,Ayomide Faniran Oluwademilade,FEMALE,2010-07-21,Education,Counselling and Human Development Studies,B.ED. (Counselling and Human Development Studies),DE,MrfvWCBVOa119,terminated,33,55
236677,Caleb Adeyilola Oluwasegun,MALE,2010-07-22,Technology,Agricultural and Environmental Engineering,B.SC. (AGRIC. ENGINEERING),UTME,D4QGziuiPl0h,graduated,57,92
214477,Olumayowa Adekuoroye Stephen,MALE,2010-07-23,Pharmacy,Pharmacy,B.PHARM (PHARMACY),DE,cJnW74Jk9EQb,terminated,38,72
230195,Champion Adekunle Momopemiwa,MALE,2010-07-24,Environmental Design and Management,Architecture,B.Sc. (Architecture ),UTME,DVQx0F5WKdg87,graduated,76,68
223241,Charles Adesoba Oluwayomi,MALE,2010-07-25,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),DE,TD4xrKljJf166,terminated,63,98
228316,David Ajibade Taiwo,MALE,2010-07-26,Agriculture,Agricultural Extension and Rural Development,B.Agric (Agricultural Extension and Rural Development),UTME,XBZayB1fjOt89,graduated,2,2
220048,Excellent Aruoture Oghoroghene,FEMALE,2010-07-27,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),DE,7AiS8e0Z3Biz,terminated,79,
223956,Favourite Adewoyin Adedamola,MALE,2010-07-28,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),UTME,VxOfzsE81355,graduated,63,98
243496,Khadijah Abdulrahman Ayomiposi,FEMALE,2010-07-29,Science,Geology,B.SC. (GEOLOGY),DE,EpkyVpN6vYxt,terminated,51,86
229348,Abdulkabir Ilori Ayomide,MALE,2010-07-30,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,dBgR9rMw9tWj,graduated,27,32
230193,Peace Adebowale Oluwatoyin,FEMALE,2010-07-31,Environmental Design and Management,Architecture,B.Sc. (Architecture ),DE,S0ASQHFWFNoI,terminated,76,68
223784,Faruk Odunaike Olukolade,MALE,2010-08-01,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),UTME,BBXhvFCC6WON,graduated,68,104
223329,Oyindamola Adeyemi Elizabeth,FEMALE,2010-08-02,The Social Sciences,Geography (Social Sciences),B.SC. (GEOGRAPHY) (Social Science),DE,LMrVMROchg5c,terminated,64,100
229492,Stephen Akinola Oluwabunmi,MALE,2010-08-03,Clinical Sciences,Physiotherapy,B.Physiotherapy Clinicals,UTME,PJY7bB7ebl4v,graduated,26,36
221785,QOWIYU RAHEEM ,MALE,2010-08-04,Environmental Design and Management,Urban and Regional Planning,B.Sc. (Urban and Regional Planning),DE,8whU14Jtstlx,terminated,89,70
215631,Emmanuel Fatokun Oluwasemilore,MALE,2010-08-05,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),UTME,4oGqduV2htmK,graduated,63,98
222117,Rukayat Tiamiyu Bimpe,FEMALE,2010-08-06,Public Health,Human Nutrition and Dietetics,B.SC. (HUMAN NUTRITION),DE,aCLB5EOlOP155,terminated,40,74
237430,Isioma Odum Christian,MALE,2010-08-07,Clinical Sciences,Physiotherapy,B.Physiotherapy Clinicals,UTME,ybHwNmoAKCmf,graduated,26,36
215641,Aanuoluwapo Ogunwale Michael,MALE,2010-08-08,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),DE,N9tRoXwGZ1mA,terminated,63,98
221360,Taiwo Alimi Shakirah,FEMALE,2010-08-09,Education,Arts and Social Sciences Education,B.ED (Geography),UTME,GAZGYHSKzw1q,graduated,71,48
220729,Samuel Ibitoye Oluwasegun,MALE,2010-08-10,Basic Medical Sciences,Physiology,B.SC. (PHYSIOLOGY),DE,Izp5hlKwuzFb,terminated,24,31
212275,Chidiebere Okechukwu Frances,FEMALE,2010-08-11,Agriculture,Agronomy,B.Sc. (Agronomy),UTME,lb4Fb88VqzxW,graduated,4,4
215334,Ayobami Bamidele Damilare,MALE,2010-08-12,Technology,Agricultural and Environmental Engineering,B.SC. (AGRIC. ENGINEERING),DE,jYYS1aWhfXqg,terminated,57,92
236870,Samuel Ilori Oluwatimilehin,MALE,2010-08-13,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),UTME,qNUOoWCgTz8G,graduated,61,96
228381,Oluwanishola Olatunji Victoria,FEMALE,2010-08-14,Agriculture,Agronomy,B.Sc. (Agronomy),DE,U8ucs9G44IbU,terminated,4,4
236563,Olamide Ibrahim Abdulkabir,MALE,2010-08-15,Science,Physics,B.SC. (PHYSICS),UTME,iJuIe93y2e2l,graduated,54,89
222405,Felicia Fatokun Oluwatoyin,FEMALE,2010-08-16,Science,Chemistry,B.SC. (CHEMISTRY),DE,1rXb9B5HubtE,terminated,48,82
222877,Oyindamola Akeremale Precious,FEMALE,2010-08-17,Science,Zoology,B.SC. (ZOOLOGY),UTME,H6Id9i2SLb2r,graduated,56,91
215558,Babajide Otunuga Enitan,MALE,2010-08-18,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),DE,lKkB66OTlaFm,terminated,61,96
232068,Samuel Adewale Ayomide,MALE,2010-08-19,Basic Medical Sciences,BioMedical Laboratory Science,B. (MLS),UTME,MYG79jOTu1AQ,graduated,22,30
230745,Pelumi Bolarinwa Joshua,MALE,2010-08-20,Science,Botany,B.SC. (BOTANY),DE,3GWK4yIPJtAw,terminated,47,81
231632,Gbadebo Olorode Avuokerie,MALE,2010-08-21,Technology,Mechanical Engineering,B.SC. (MECHANICAL ENGINEERING),UTME,9cyqVFXwbdO85,graduated,62,97
222546,Olakanmi Adeyemo Emmanuel,MALE,2010-08-22,Science,Geology,B.SC. (GEOLOGY),DE,0xX0kaIHn6xt,terminated,51,86
229830,LAWAL RAFIU BABATUNDE,MALE,2010-08-23,Education,Arts and Social Sciences Education,B.ED (Geography),UTME,K5T2eg9FnU7i,graduated,71,48
222072,Wonderful Alabi Oluwaseyi,FEMALE,2010-08-24,Public Health,Human Nutrition and Dietetics,B.SC. (HUMAN NUTRITION),DE,hi0ZcNbIHLuw,terminated,40,74
237117,Aanuoluwa Ojelakin Ayomiposi,FEMALE,2010-08-25,The Social Sciences,Psychology,B.SC. (PSYCHOLOGY),UTME,URTV3Vb2AiH88,graduated,66,102
214465,Hope Philip Ifeoluwa,MALE,2010-08-26,Law,Law,L.L.B. LAW,DE,p02k9lM76YY93,terminated,37,71
222575,Flourish Madufor Raphael,FEMALE,2010-08-27,Science,Geology,B.SC. (GEOLOGY),UTME,VJjHYzJt1tvv,graduated,51,86
221462,Adesola Adeyemo Dorcas,FEMALE,2010-08-28,Education,Educational Management,B.ED. (EDUCATIONAL MANAGEMENT),DE,oz0oQif8Cidr,terminated,32,54
214504,Chika Eze Lucy,FEMALE,2010-08-29,Pharmacy,Pharmacy,B.PHARM (PHARMACY),UTME,LrkmjexJA38S,graduated,38,72
229330,Samuel Edet Francis,MALE,2010-08-30,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,7GslvP49GecU,terminated,27,32
243369,Quyum Hammed Akorede,MALE,2010-08-31,Science,Chemistry,B.SC. (CHEMISTRY),UTME,XCaE6POKcPkC,graduated,48,82
230809,Favour Ikechukwu Uchechukwu,FEMALE,2010-09-01,Science,Chemistry,B.SC. (CHEMISTRY),DE,vdiWGtL3sM5P,terminated,48,82
231364,Samuel Filani Oluwatosin,MALE,2010-09-02,Technology,Civil Engineering,B.SC. (CIVIL ENGINEERING),UTME,ko0zc8mu6lLf,graduated,58,93
242414,Precious Osuolale Ogheneyerowo,FEMALE,2010-09-03,Education,Arts and Social Sciences Education,B.ED (Geography),DE,hS5gmtQeQ1oT,terminated,71,48
231461,Benedict Udeaja Chibuike,MALE,2010-09-04,Technology,Electrical and Electronics Engineering,B.SC. (ELECT/ELECT ENGINEERING),UTME,EEAT8I5anRt92,graduated,59,94
212223,Martins Oladele Afolabi,MALE,2010-09-05,Agriculture,Agricultural Extension and Rural Development,B.Agric (Agricultural Extension and Rural Development),DE,KJvziSbE008P,terminated,2,2
235841,Titilola Raji Mistura,FEMALE,2010-09-06,Education,Human Kinetics,Human Kinetics,UTME,9FBOQRxBDymC,graduated,87,127
236594,Daniel Ajisefinni Omotayo,MALE,2010-09-07,Science,Statistics,B.SC. (STATISTICS),DE,GCtPyLIAdlZl,terminated,55,90
231078,Yetunde Adepoju Rofiat,FEMALE,2010-09-08,Science,Microbiology,B.SC. (MICROBIOLOGY),UTME,b3ILXIlrocEb,graduated,53,88
234999,Gloria Lawal Aisha,FEMALE,2010-09-09,Arts,Theatre Arts,B.A. (THEATRE ARTS),DE,PSj0zbxooihY,terminated,20,28
237875,Emmanuel Daniel Ejike,MALE,2010-09-10,Science,Mathematics,B.SC. (MATHEMATICS),UTME,3IdqwRpezLHj,graduated,52,87
241150,Israel Adefi Ayoade,MALE,2010-09-11,Arts,Classical Studies,B.A. CLASSICS (combined),DE,e3MDlJiYMu5e,terminated,21,13
232098,OLAOLUWA ABIODUN GIDEON,MALE,2010-09-12,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),UTME,S1BsEsgm62FU,graduated,61,96
231662,Henry Akpuru Afamefuna,MALE,2010-09-13,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),DE,V1g9BJcHi3ll,terminated,63,98
220815,Ifeoluwani Dosunmu Wuraola,FEMALE,2010-09-14,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,pKyORMJ12wz85,graduated,27,32
243268,Lydia Adeoti Busayo,FEMALE,2010-09-15,Science,Botany,B.SC. (BOTANY),DE,heiGNtaD4HZR,terminated,47,81
223569,Akinola Afolabi Isaac,MALE,2010-09-16,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),UTME,shGZKCghAWIi,graduated,68,104
232167,TAIWO OGUNKANMI OMOTOLANI,FEMALE,2010-09-17,Education,Special Education,B.ED. (SPECIAL EDUCATION),DE,2u9vWlN0ABQI,terminated,36,63
229360,Abdulkabir Mutair Opeyemi,MALE,2010-09-18,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,AfcA2cbV2h1R,graduated,27,32
215515,Adebola Adetunji ,MALE,2010-09-19,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),DE,BgPUYGUmqJLx,terminated,61,96
221176,Temitope Ojo Faith,FEMALE,2010-09-20,Education,Early Childhood and Educational Foundations,B.ED(Early Childhood Education),UTME,FcU3zZN5OI7B,graduated,73,53
237205,Mathilda Yakubu Toluwalase,FEMALE,2010-09-21,The Social Sciences,Sociology,B.SC. (SOCIOLOGY),DE,yTWb8OpBZGpA,terminated,67,103
223107,Oluwakemisola Bakare Dorcas,FEMALE,2010-09-22,Technology,Food Technology,B.SC. (FOOD TECHNOLOGY),UTME,rp0N2pYG41rH,graduated,60,95
223873,John Olusa Precious,MALE,2010-09-23,Technology,Mechanical Engineering,B.SC. (MECHANICAL ENGINEERING),DE,Za334f1qc1FD,terminated,62,97
220554,Rachael Oyedare Oluwakemi,FEMALE,2010-09-24,Arts,Theatre Arts,B.A. (THEATRE ARTS),UTME,qmfOWj2TMcXI,graduated,20,28
231350,Habeebullahi Akintola Abiodun,MALE,2010-09-25,Technology,Civil Engineering,B.SC. (CIVIL ENGINEERING),DE,t9AuP3VZEhxM,terminated,58,93
229692,Femi Adeleke David,MALE,2010-09-26,Education,Arts and Social Sciences Education,B.ED (Geography),UTME,m0FzjnY51fSq,graduated,71,48
229316,Ibrahim Badmus Olayinka,MALE,2010-09-27,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,Z14v3uJJevJY,terminated,27,32
213110,Adekunle Adepoju Ridwan,MALE,2010-09-28,Dentistry,Dental Surgery,B.D.S. (Clinicals),UTME,OL1oWw6aiSKh,graduated,28,38
223112,Olajumoke Gureje Mabel,FEMALE,2010-09-29,The Social Sciences,Sociology,B.SC. (SOCIOLOGY),DE,RfAhqiwYN1LU,terminated,67,103
242968,Olabode Adekunle Emmanuel,MALE,2010-09-30,Pharmacy,Pharmacy,B.PHARM (PHARMACY),UTME,KK39hcTOkfG93,graduated,38,72
223853,Wisdom Ayodele Olasoji,MALE,2010-10-01,Science,Geography (Science),B.SC. (GEOGRAPHY) (Science),DE,MDszpkKqnkPL,terminated,50,85
230831,Helen Orunmuyi Oyindamola,FEMALE,2010-10-02,Science,Chemistry,B.SC. (CHEMISTRY),UTME,1wovGMYvHCmQ,graduated,48,82
221150,Akeem Salaudeen Adekunle,MALE,2010-10-03,Education,Adult Education,B.ED. (ADULT EDUCATION),DE,JGwMl7s2vuqZ,terminated,31,41
220539,Mowanuola Ogunlade Simisola,FEMALE,2010-10-04,Arts,Theatre Arts,B.A. (THEATRE ARTS),UTME,l4O0dLinc1Op,graduated,20,28
214885,Uchechukwu Lawal Adebayo,MALE,2010-10-05,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,JAbQPsx26i9g,suspended,49,84
228336,Omotolani Hannah Oyelowo,FEMALE,2010-10-06,Agriculture,Agricultural Extension and Rural Development,B.Agric (Agricultural Extension and Rural Development),UTME,Bvbal71CBOAC,graduated,2,2
231515,Hannat Salawu Adebola,FEMALE,2010-10-07,Technology,Food Technology,B.SC. (FOOD TECHNOLOGY),DE,sRpY3Z4mn7NO,terminated,60,95
236996,Peter Stephen Chukwuka,MALE,2010-10-08,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),UTME,3pkU8DM9GEph,graduated,63,98
228549,Hikmah Ogunyejo Bolaji,FEMALE,2010-10-09,Arts,Arabic and Islamic Studies,B.A. (ARABIC & ISLAMIC STUDIES,DE,ie9wVH6GKnWW,terminated,10,9
235853,DAMILOLA ASUNLEGAN AYOMIDE,FEMALE,2010-10-10,Education,"Library, Archival and Information Studies",BLIS (Bachelor of Library and Information Studies),UTME,66v8zcCeDVXh,graduated,35,58
212238,Abisola Adedeji Oluwadamilola,FEMALE,2010-10-11,Agriculture,Agricultural Economics,B.Sc. (Agricultural Economics),DE,CdzAmStwWoS87,terminated,1,1
222514,Hamidu Sodiq Omeiza,MALE,2010-10-12,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,BVI9QuHvBV2V,graduated,49,84
235132,Elizabeth Olaosebikan Simisolaoluwa,FEMALE,2010-10-13,Public Health,Human Nutrition and Dietetics,B.SC. (HUMAN NUTRITION),DE,hsYDmqNK6sPu,terminated,40,74
